2 5 1 237 26 2 31 4 81 16 28 1209 118 165 353 25 12 7|5 5 1 46 3 27 212 1292 309 18 74 191 33 74 2376 807 2 1 2655 6 404 25 74 1476 2 15 126 1272 1201 27 185 122 23 6872 25 82 23427 5777 9 1 2
3 124 1 7|5 17 15 1236 14 14
1 12 41 2 12 41 100 1955 138 2|4 4 81 12 710 1955 7
1 1 20 6 1011 2 1 20 6 4703 2|5 2425 2
7 65 2 137 15 240 25 36 6 807 138 1271 2 16 85 1 119 20 5596 62 36 14 917 3 58 5 34 75 391 253 7|6 254 2
5 45 11 6 156 3 14578 2 4 46 3 5 145 3 12 11 55 24 42 549 2 5 39 55 6 14384 3 14384 3 14384 2 4 42 55 6 4882 3 4882 3 17 4882 2|7 4239 14
7 190 2 1 143 57 235 74 3025 2|6 72 2
4 131 4 14 190 3 73 84 6 24481 54 7|2 72 3 12 41 241 14 6 2570 101 1 353 3 58 7108 6802 62 74 8512 57 85 2
7 35 3 942 3 75 5 107 9 9100 3 1 5 1 332 941 22392 158 6 1 19776 2|1 544 3 7307 3 1 98 9 54 2
1 2373 14 26 639 18 4 136 22 1 2|3 72 137 3 1 67 10 123 128 25 27 3613 2028 2625 2483 2
1 240 25 6 616 3 108 1 1 743 1 3 1 2|7 1 1 1 7 10703 22 8133 1 2 1 4836 1 1 7
4 1 254 14 1 254 14 103 1 3 103 1 118 4 165 20 127 7|7 75 3 26 22 67 6 258 18 156 5 41 333 68 2
6 35 3 24 109 67 882 2 4 46 3 73 2378 44 29 1 2|3 486 236 214 25 11771 2 27 1412 433 859 5 30 1 2
1 15 76 27 256 5 81 4 151 1720 20 26 1183 2|2 16 414 170 2831 20 419 33 6 948 2
5 5 101 30 9 95 16 22 100 1 19833 2|3 286 481 92 7
2 1 1 7|3 1 1 15446 5711 58 16 6 1 44 432 12 87 6 666 14
5 58 92 43 4 18117 9 7|4 72 60 3 4 46 3 5 81 12 11 2950 170 465 16 5 54 737 92 47 11 950 3 58 5 39 569 18 17 190 14
4 4 2|2 170 7
5 442 2449 2|3 137 3 60 3 5 196 78 10 492 235 9 54 19 6 3166 3 15 1590 9 6 1768 3 53 5 80 9 50 6 191 5 39 37 1658 9 2829 126 17 1 5427 3 53 4 46 21 5 145 2
7 35 2|6 72 2
2 26 22 25 6 1 5170 61 47 2 5 21189 7678 1 9 211 422 2|7 4 42 4615 2
7 1 26 115 7 160 2|5 1 64 14 64 7 47 41 55 35 9701 533 88 2 154 51 107 1843 3 15 56 1 35 1843 14 56 4 46 21 26 491 3 2270 187 99 21 26 491 14
4 21 7 14 21 7 14|3 36 16 558 4 67 143 7 5 80 16 14
5 254 164 18 36 3 6 2637 3 16650 2 15 553 3 16 41 37 7599 3 16 41 67 9520 2157 533 147 153 2 16 22 36 2|1 137 3 64 2
1 27 422 7|4 137 2
1 72 3 942 5 30 1 157 96 163 289 2 31 4 197 53 5 635 27 4788 7|4 72 137 3 54 437 2
1 472 1 3 509 2|7 58 3 5 225 4 42 445 18 494 10 392 7 60 3 5 75 4 42 1240 606 4838 2 16 11 10 77 369 2 73 4 210 40 28 1 7
3 5 145 3 6 1 405 15 6 1 77 3 4 46 7 5 317 1 91 9 29 1664 61 45 451 2 5 220 76 60 50 826 25 12 3 64 7 5 67 246 258 18 3528 4919 4 570 2|4 59 33 3 2270 3 5 85 12 15 12 41 266 2
7 2373 14 1 380 170 827 2|3 108 6489 1631 2
3 73 42 4 210 7|4 5 39 254 2
6 5 39 19 2|7 47 1 2 5205 7
7 15 47 22 10 3800 18 5416 1 1126 33 5834 62 6 941 2738 2|3 5 46 3 137 14
6 58 17 21 11 6 574 40 20435 3 4 15 2270 7|7 72 3 64 2 23 22 58 241 2 38 16 11 130 2
4 254 2|4 72 131 4 14 72 288 14 44 5 30 236 70 7
2 1899 3 174 3696 1043 43 58 1730 2 5 81 1 90 88 142 2|5 118 4 37 1 7
4 2719 14 2719 3 22 1 16 241 7 5 145 3 22 1 16 67 13277 1 3 1 2961 7|1 72 3 16 22 58 625 2 35 3 35 3 544 3 4 770 63 2 544 3 544 3 70 3 147 3 248 2 60 4 85 1 770 63 525 2
6 5 46 14 4 75 12 22 558 55 26 286 22 79 1 1927 19 787 14 14|5 58 4 225 3 1 246 10 275 124 1480 53 4 1 93 153 21 264 2 1 3 1 10 123 1 10 123 3819 68 12 2
1 110 180 9 48 14 23 220 29 266 40 12 2|3 72 3 5 1 46 2
4 65 14|1 21 156 7
2 60 110 1 1 2 2270 3 37 16 26 307 151 6561 4 62 36 3 38 53 4 109 9 565 20 3 5 41 2167 33 1235 10 1 747 3 475 116 9 45 2|5 5 1 274 26 747 2
4 159 35 3 521 3 521 678 12 9 20 3 678 12 9 20 2|1 45 4 54 2
1 1 10 123 11232 2|4 521 75 3 12 1 145 16 5 1 139 4 2 158 5 31 2 5 139 4 3 5 139 4 58 132 2 38 27 203 1 25 20 1 3 1 61 47 3 33 27 249 3 15 1 210 12 15 1 6895 38 5 139 12 3 158 1 365 2 5 3 38 3 5 145 22 16 254 7
7 190 14|7 190 14 149 5 379 7 149 5 379 7 375 234 61 289 3 64 7
6 28 11390 43 2950 12798 104 17|3 72 94 14 5 30 9 50 176 247 104 7 14
2 137 3 254 3 129 16 10 260 14|5 36 64 14 1 31 12 14
5 917 2 279 5 78 33 6 5021 3 64 3 15 12 41 62 138 3 15 5 3291 12 36 6 115 9 3713 17 67 25 6 787 18 12 2|5 24 990 8512 55 147 2 12 41 26 905 387 17 124 108 808 2
5 72 65 14|3 254 3 50 321 9 1088 20 14
2 89 147 153 1015 2764 211 1586 25 426 184 3 1 51 180 25 542 3 15 1 733 36 68 6 184 640 14|3 1 81 7
6 509 14 72 3 137 3 35 3 5 46 2 4 42 10 6731 2 5 46 3 15 5 178 18 4 164 3 38 1520 3 6942 11 6 70 86 764 10 324 64 56 3 58 17 2|5 137 17 5 67 31 1 30 16 132 1 1543 2 796 12 11 100 1 2342 2
7 1 206 4 412 2 446 5205 2|1 1 1 1 1 1 1 7 14
7 64 3 15 17|2 15 3 60 3 31 1 4 30 10 275 18 1244 12294 9 6512 7 108 22 16 21 4 42 210
6 170 3 44 5 218 114 18 12 2|3 136 3 136 2 544 3 1 743 949 1 3 743 949 1 1 1 75 7
2 1 2 38 196 35 2|5 35 1 735 3 24 151 93 426 184 205 2 5 31 37 30 126 2718 87 4 2
4 35 14 14 4 43 296 335 14 26 22 36 5 30 2|1 15 12 41 6106 1 86 164 1 16 6 1 101 15451 1 3927 15 1 10 624 12334 1509 9 3326 1 1 2 65 103 4747 7
1 190 3 1 3 26 22 58 37 21 5 1142 64 56 2|2 21 11 6 226 7
4 5 81 5 149 2|3 83 20 75 53 5 3131 126 18 174 9835 2 26 322 3777 10 6043 2 26 322 11 7489 2 15 26 322 22 19 10 21017 3 544 3 15 12 3062 4 1 3068 9 50 9 2035 248 15 5 31 1 246 126 549 2
6 72 3 102 14 15 24 50 174 545 1 14|7 72 3 942 3 16 11 6 1833 5 2463 9 6 8464 2
1 137 3 60 3 4 85 1 46 11193 11193 2|2 31 4 36 609 7
1 9393 14|6 544 3 77 14 4 570 109 58 686 14 47 41 35 115 5 41 18654 9536 3043 26 17 72 288 3 35 14 5 81 5 911 28 3653 2
3 137 14 73 4 2046 121 7 137 917 14|3 190 3 190 14 4 143 4 42 18654 9536 732 10 1 3 92 11 6 1 7
1 173 9 6 404 2|7 509 14
7 5 476 4 97 10 648 2|1 1 7 72 3 59 33 2 4 1 30 1 13928 7 14 240 14 26 22 921 2 4 46 3 309 153 81 26 22 219 40 792 424 3 38 1 942 219 40 3 307 3 16731 1177 424 2 1 37 921 2
7 131 4 14 2 5 12729 1 237 16 4 3448 26 2342 14 31 4 222 6 138 7|7 72 27 288 3 5 1171 799 14 72 27 288 14 5 12729 1 237 51 83 99 97 19 26 214 14 2
7 1 510 21 5 143 2 7108 3 1 16 641 2|2 37 170 2
3 2373 2 190 102 3 53 12 3390 3 5 1 80 9 246 26 115 2 836 2 5 67 182 445 3 1 3 1 50 130 1 1 7 5 1 67 1428 1 2799 2 5 1 3 5 1 46 21 9 31 2 1 7 21 31 5 31 7|1 5 81 4 195 9 93 74 73 4 246 2
5 79 1 4 93 74 7|3 1 5 120 30 70 2193 3 15 5 81 27 98 22 68 1
6 1 36 64 2|2 24 109 67 1 117 1375 2
7 24 34 171 1 33 12 2|7 190 2
7 102 897 4 78 1690 63 3 86 2179 7 24 42 18654 9536 265 4 10 77 98 2 67 287 15 1331 2 19 588 3 83 20 291 4 10 9075 1841 1 33 6 232 2|1 2373 3 545 9075 5754 2 60 3 16 11 229 2 1973 5 41 1886 9 30 2863 253 2
2 4 1 372 107 12 7|6 137 2 60 3 24 428 557 19 28 550 684 15 10 1598 18 153 234 3 38 12 359 99 58 166 9 50 4 45 16 1 107 9 186 2
1 7567 17 58 17 7567 17 72 190 5 1624 4 109 1499 6 720 17 236 5130 19 1649 7 1 10 555 71 1 4 17 101 4 480 3583 108 29 4898 577 7 3269|7 160 17 24 109 67 530
3 21 7 1 91 33 7|4 59 246 26 14 59 246 27 3440 14
4 307 1 3 24 67 942 2950 267 9 29 284 2|6 1638 14 50 20 61 18 45 2
4 137 14|3 31 4 46 128 7
2 36 64 3 5829 11 493 22 19 10 551 18 542 15 47 11 10 275 9 31 2 56 3 5205 3 4 78 1 603 3 4 42 19 809 18 174 1 14|1 4 78 12 14 2 36 64 3 57 11 64 3 24 78 5464 50 735 2 83 11 171 1 6060 116 82 1909 15 1482 48 14
2 21 6 787 43 4 2771 14|1 190 14
6 2929 27 3 27 2358 11 111 107 1552 15183 2 127 3 127 93 20 4|7 5 39 160 3 5 111 107 435 2
6 170 7 1 6 156 1 833 62 14 1 75 2|5 509 14
3 4 855 2863 3 64 7|7 31 4 30 10 9321 7
4 137 14988 3 5 1 80 9 29 575 76 6 307 3 485 2449 3 38 5 69 206 28 10452 2|7 241 14 1 241 9393 14 241 14 56 3 6942 3 4 80 9 129 99 10 1295 7
7 15 16 11 37 36 5 39 11857 9 2|1 72 3 12 11 37 130 14
3 72 27 288 3 619 370 142 6 3035 2|4 35 35 35 3 159 3 5 13920 9536 75 21 696 2
3 5205 3 251 2 5 78 147 608 25 4 2 1 2|7 544 3 36 64 3 102 2 83 11 50 5573 68 26 3 544 7 24 34 119 10 1504 2 5829 15 2719 3 21192 15 15657 2 72 2 24 34 171 211 1318 19 4521 3 40 549 1 3 15 5 44 332 549 5869 25 426 3345 2
1 36 64 3 182 91 2 24 43 1 6 4375 61 3 1 12 61 2 58 276 61 1 6 3416 19 6 4038 6 1426 101 111 30 4705 6 12799 13955 19 211 12038 11012 7189 2 109 47 126 738 62 26 579 7 65 2|7 1 1511 9 28 4375 7
1 35 3 5 66 710 1380 14|5 60 3 4 118 1 30 710 1380 108 269 4 101 66 323 74 14
5 60 26 70 11 25 4 2 2270 71 50 61 2|5 35 3 5 12729 1 2 35 35 3 251 3 5 3 5 46 73 132 26 491 9 4 15 5 487 46
2 1 26 7|6 1 10 586 3 233 232 151 30 10 586 2
2 917 3 60 3 26 216 37 454 148 2 254 3 24 195 9 50 128 9 6482 6 3171 18 82 367 2|5 1 3 24 66 78 3464 6482 2
5 254 3 10 123 5521 3 10 123 5521 2 1 898 16 27 325 94 22 3 27 325 273 11523 14|7 1 27 199 201 7
1 24 1 2 38 3 5 178 16 12 101 29 229 9 50 9 46 48 2 4 46 7 24 30 10 123 536 3 1526 3 2157 2|4 1 2 1 58 1454 14 5205 15 1 164 1083 14 22 16 91 9 29 4228 7 21 43 4 570 18654 9536 180 68 7
1 1 241 2 15 1 46 1317 26 69 456 25 4 104 2 4 67 770 19 47 2|4 12181 3 770 19 47 7
4 72 65 14 131 4 105 132 14 72 1 942 73 6 762 310 12 2|6 60 3 5 67 78 142 6 550 40 27 1820 3 1926 1
5 5 101 170 139 12 53 5 118 31 380 2|2 36 64 3 5 5 30 9 221 2
7 1 14 14 14|2 36 64 3 109 4 570 3184 128 19 6 97 18 117 1384 7
1 1 21 7 6 316 69 29 19 334 3 79 1 24 37 389 357 110 2|4 254 2 1932 3 2346 4274 5205 14 1 241 14
4 1 3 19285 3056 14 4 44 678 6 404 146 2|5 1 37 28 4710 94 2 1 28 14702 2
2 72 27 288 3 27 2122 22 6961 14 127 14 127 14 44 4 59 7 1 295 62 449 2|7 60 36 64 2 1 75 4 62 449 2
4 72 16 118 1 30 96 300 2 38 4 46 570 31 16 2|2 8273 60 6 3528 490 22 17 23 41 296 142 9 10 7318 995 265 14
3 190 3 16 322 11 91 163 40 124 175 10 1162 14|1 59 45 3 7138 2 287 45 2
2 917 2 53 4 570 31 1 80 12 9 29 856 3 266 2 4 44 678 126 258 18|5 2373 3 12 11 3 12 11 55 1 25 1 11495 134 1279 71 3117 17989 2 6942 3 5205 3 2270 3 7108 3 15 9393 43 2167 1 11
5 186 20 284 14 25 6 139 18 288 3 186 20 284 14 14 14|3 15 1 3305 2 3618 2
5 254 3 613 4535 116 2 410 9 54 2|2 72 159 14 204 14 204 14 204 14
7 5 30 10 123 6674 2|1 72 2 15 21 31 4 206 16 7
6 65 3 57 1068 6 153 21 51 80 2|2 36 64 3 409 14
6 5 30 26 667 16 128 11 257 40 12 2 128 22 257 40 6 235 1 2|4 72 3 521 3 5 39 136 47 11 140 257 40 6 948 2
7 2182 17 35 2 57 41 26 170 1 207 19 624 532 3 86 360 9 649 5829 200 55 10 7133 17|4 4647 14 14 4 66 78 9 204 210 16 2
4 72 137 3 57 12729 1 29 1097 2|6 254 3 58 17 13960 17 286 747 7 189 57 3306 63 147 1 121
3 5205 14 5205 14 53 1 91 9 6 2876 3 118 4 565 20 63 236 70 18 176 1 3532 7|4 190 14
4 20435 3 44 5 332 28 2843 7|3 1 307 3 64 245 47 2
7 917 3 16 852 55 10 147 640 324 2|7 60 3 27 1505 3 21 41 16 7
3 21 7|7 410 72 988 2
6 3618 3 65 12 101 2|7 1 107 10 170 77 98 253 2
7 26 22 6 5595 206 25 2207 1 2|1 3321 14
6 60 3 5 111 303 365 2 31 4 222 21 12 22 7|7 65 14 7108 2
2 79 7|3 158 12 11 893 9 161 74 959 14 57 697 19 114 55 18 601 207 15020 4964 3 108 128 2
1 113 6 115 3 6 492 154 28 807 4 172 37 75 10 275 18 20 2|6 72 3 173 1457 2
1 137 2|4 170 7 14
1 190 3 1 554 28 97 7|2 140 2 67 128 5 80 9 50 1 1252 33 25 1 169 2
2 72 3 521 3 44 4 119 136 24 50 10 511 1876 450 14|6 72 14 900 3 50 70 25 99 104 14 72 3 72 3 15 75 53 51 30 10 1 70 14 15 40 9463 33 6 5230 14
4 137 2|6 1 3 102 62 26 14 19285 3056 3 1 14
1 3358 41 1235 2578 67 55 176 6 138 16 16168 24 3436 1 2 588 3 57 3 1222 57 111 1 142 3 2929 1 160 2 160 2|3 21 7
7 72 64 2 36 64 3 1 35 1336 3 1 35 1365 3 1 35 15935 1 35 77 2 678 12 61 2|2 4 13920 9536 348 114 153 7 26 22 307 897 26 22 27 364 6942 2 6942 3 26 22 69 2
4 108 1 129 88 9 27 208 2619 3 5669 2|5 35 131 4 2
2 1 7|4 72 137 3 160 2 159 521 3 58 21 85 4 31 16 219 566 475 4 142 7
2 72 3 170 7 58 79 41 5 7664 27 2122 9 119 26 3194 11771 536 7|3 4 206 16 3194 7
3 1 2|6 4 1 2
3 92 66 4 96 7|1 62 6 13875 2
7 12 11 3864 2|3 2270 2 190 3864 3 31 4 55 6 1 7
2 7307 14 18 198 3 12 41 7307 14 85 12 693 55 7307 7|1 72 3 241 2 12 11 1636 9 1195 3 16 69 119 12 405 9 50 10 1681 2
5 5 149 56 14|4 190 1 14
2 170 7|5 137 14 5 66 111 96 19 10 3282 16 11 6545 26 166 154 2 1 9 50 752 6 888 15 196 29 200 426 184 36 6 98 3 5 81 16 11 300 2692 2 15 6 588 16 26 22 1511 36 40 4 3 137 5 81 16 11 300 2252 2
1 5 46 2 5 46 2 38 3 44 24 127 260 12 150 7 313 7 5 145 3 4 109 58 524 7108 14|6 60 3 5 101 139 9 38 6 5782 78 1559 15 6 352 30 35 5071 2
5 58 3 5 1015 636 63 9 74 15 57 346 26 3282 22 91 9 680 15 24 30 9 1343 116 2|7 1 2
2 18 198 14|6 58 21 31 4 570 80 25 100 2456 648 7
3 4239 14|7 86 43 4 7
6 72 14 2270 307 3 109 4 19 117 263 199 138 7|3 35 2 5 41 187 6 201 18 6 1523 101 37 2089 33 6 674 14
7 20435 3 1 240 2|6 20435 3 60 3 20435 2355 623 2
2 1 160 5 543 219 4 381 40 5205 2|1 60 3 1 91 9 90 142 2 1200 94 2
4 159 10 250 2 31 4 37 55 36 1484 7 5 145 3 37 157 7438 7|5 22 47 10 7133 45 7
7 86 3224 36 6 1 7|7 375 14 24 171 88 19 45 14
3 60 3 4 559 300 4992 113 16 2 21 7 5 39 37 77 209 25|5 24 42 37 18654 9536 30 26 2157 150 17 102 62 26
5 477 3 60 35 3 12 11 67 307 3 20 15 6195 2|2 6195 7 141 16 852 55 10 207 11 201 2
1 917 17|2 544 3 260 26 11538 1 2
4 173 14|7 173 14
1 83 20 75 16 14 72 94 14|5 6 120 1 4 30 22 10 3911 1 742 18 1245 2
1 137 7|4 15 307 3 137 3 5 1 170 3 5 1 80 9 95 148 3 38 12 2950 12 67 3 12 2950 791 243 97 9 20 3 15 20435 3 222 24 109 19 6 4148 15 25 114 496 178 12 101 29 483 9 416 10 275 18 6654 2 15 307 3 15 5 178 12 101 29 13234 53 24 78 335 2 58 76 10 3 76 10 6757 24 898 164 9 50 335 3 15 110 9 416 10 275 18 6654 2 58 20435 3 160 5 78 99 177 26 1207 2
7 60 110 5 317 110 1 101 5 101 30 9 95 1838 2|6 687 3 254 3 3555 1 2 254 3 1817 25 1 3 1801 837 810 1139 203 3 2577 8895 3 108 2543 108 4 42 67 10 3140 3 9980 261 3 261 94 7
6 9159 14 1 33 10 206 14 20435 60 137 3 4 44 565 12 63 253 3 95 1 7 1 27 959 2 1 20435 3 1 20435 848 5490 617 3 959 1446 3 20435 15 110 183 1 168 24 44 1648 10 1811 9 416 108 627 2 254 3 60 254 1 75 4 110 2 446 2|4 4 31 46 16 5 69 29 45 89 23 429 130 2
1 5 78 12 2|7 5 78 12 2
2 57 15 7108 359 6 24809 9 6 831 2|1 85 4 46 6942 2286 5829 7
7 190 3 6942 2|5 58 73 11 12 91 47 19 4243 3188 7
4 9575 14|7 1 160 2
5 5 12729 1 237 12 14 24 42 45 14|2 1899 3 13739 33 6 18036 14 5 139 16 14
5 36 64 3 24 1 107 2863 289 2 254 3 1 6 244 574 7 1 7 26 22 856 3 15 5 80 117 139 9 1168 357 24 421 33 9 6 304 2035 2|4 72 3 6942 16 22 58 229 2
5 190 3 4 46 21 4 44 31 7 5 222 1499 68 26 1623 3 5 81 12 41 1 4878 3 86 62 6 888 18 6 1523 101 2600 398 3 67 58 23 118 458 88 19 582 18 391 2 110 51 101 36 46 3 1 602 2|3 190 3 6500 14 1 37 210 148 3 79 1 4 458 20 7
3 59 33 94 1 78 5464 29 128 16 506 4 13398 63 14 55 307 3 307 72 3 21 53 4 278 10 1 7133 7|5 1 29 1121 136 3 38 5 1 867 2
5 59 33 2 100 1 1 586 83 1533 130 6 519 2 73 863 216 16 456 7|6 543 111 2
4 521 3 5 39 67 3237 2|1 72 2
1 60 31 4 80 114 165 7|3 72 170 7 1 29 241 14 4 570 44 29 6 21926 14
1 1831 12 14|4 1831 16 2749 4751 17
4 38 5 31 37 80 9 30 205 898 25 20 2 5 1292 27 336 192 55|1 544 266 2
2 60 3 6 408 813 22 257 3 6 5129 420 14394 15 31 1 157 50 20 607 33 6 12318 1 2|5 254 102 3 31 1 17 31 1 29 645 254 7 38 168 5 19102 6 4200 5 267 9 31 128 229 25 4 3 58 3 1 3319 6 959 2 58 5 1335 205 200 15 110 5 799 92 12 3 92 12 299 97 15 5 39 160 3 5 39 105 160 3 5 39 160 3 5 39 160 2
4 36 64 14 86 11 43 51 7 86 11 43 51 7|1 60 3 51 42 37 365 14
1 241 2 58 83 11 50 91 7|4 72 35 2 5 145 12 2 168 21 67 264 3 5 39 111 1 150 2
7 942 3 1 11012 62 36 573 2 75 3 5 1148 61 16 5 41 120 11012 570 16 109 55 1 261 25 20 3 58 357 5 203 16 61|6 627 14 21 68 4 7658 7
7 190 14|3 72 3 1899 6 676 3208 241 3 6500 14
5 24 78 6 232 2|2 72 27 288 14
7 90 2323 22 63 14|7 36 64 14 1 260 26 150 14 4 321 500 7
5 545 23884 14 14 14|3 137 14 14
6 286 70 7|2 176 1454 123 671 908 5 732 36 6 98 2
4 35 3 1 266 2|1 170 7 4 1 81 1 10 123 1 2
7 1 160 7|6 35 102 3 1 136 16 153 46 4 2720 14
2 329 6 9801 3690 14 47 22 1 98 14|4 442 442 442 442 14
7 38 4 43 10 397 213 14|1 5 46 5 149 14 17 15 89 12 11 1396 3 15 12 11 601 3 79 12729 1 4 732 10 3232 837 7
6 136 3 137 2 5 145 3 1 2270 2 5 1 80 48 9 50 466 2 60 3 5 125 95 3 5 149 33 458 14 164 6942 3 56 2270 14|2 37 6942 3 67 2270 2
1 5 246 241 2 5 1 241 3 5 1 241 2|2 2373 3 176 3212 170 892 3 313 7
2 5 531 9 1184 4 62 203 2 1 17 1 10 458 2|6 21 7 14 72 27 17 72 27 288 14 14 21 264 7 14
4 60 137 3 38 5 145 3 12 41 77 686 548 3 4 46 7 55 89 1 686 2 108 1 3 89 1 18654 9536 1 686 17 38 26 22 17 266 2 26 22 18654 9536 29 77 2|1 4 151 54 2
3 5205 3 31 1 83 74 310 573 14|1 3618 3 45 11 16 1 4673 14
5 181 4890 500 2|7 190 14 190 14 26 22 477 3 27 10927 3 259 2947 2
5 158 23 11 442 2 254 7 23 234 63 9 20 2000 15 8429 20 25 27 105 961 2001 19 5218 2|2 72 3 27 212 11 64 2 5 39 111 91 9 50 335 2
6 137 2|3 72 136 3 54 40 6 5538 2
6 72 3 4 570 14 24 66 78 9 182 36 6 1724 337|2 35 3 35 14 24 151 6562 88 63 15 5 151 50 1272 158 24 360 27 1359 9 459 88 14
5 254 2|7 85 5 3 307 3 85 5 155 128 7
2 544 3 5 32 4604 523 13920 9536 29 5768 58 5 4604 5276 95 16 309 18 6 3566 4 955 43 77 2|6 35 51 907 61 18 1 4604 444 10 1 38 5 44 873 26 70 3 75 7
2 1 5 1 80 9 7203 26 258 18 6508 2|7 70 2489 14 1 36 1 705 25 2 127 7 24 54 61 3 24 416 3 15 53 4 1 30 10 77 98 3 5 129 4 613 1002 3 24 206 12 157 2
2 72 14 1 75 3 60 53 26 22 6 807 1067 110 20435 1 1209 69 29 62 163 19 7553 2|3 21 3 1 37 1796 7 14 72 35 3 1 727 14 1 18654 9536 29 6277 14
1 173 14|2 190 14
6 5 1 2 23 78 1 503 113 10 1300 2|3 190 14
3 1 21 5 1 2|5 17 1 110 5 67 3 4 46 3 1637 6 1080 18 13764 62 74 3 15 907 61 18 6 1084 2
1 72 3 86 7 20 7|3 137 14
2 4 34 31 21 7|7 53 638 22 21 5 748 9 29 40 4 110 638 12 22 2
5 73 22 16 833 7 14|3 5 1 46 14 38 1 6 270 14
4 101 4 204 7 14 21 22 6 226 40 4 7 14|2 1 3 1 78 567 2
1 10345 3 3109 3 73 118 4 46 3 5 31 1 157 46 14|2 3358 428 20 9 131 20 25 6 1 3 5 448 3 57 187 20 2
6 58 1 21 4 178 5 85 14 14 288 14 1 37 21 5 31 14|7 159 1 3 21 1 37 21 4 31 7
2 5 39 67 1 4 19 2|7 72 3 917 2
5 35 3 6 325 496 9 50 335 22 21087 2 160 22 300 132 2376 1 3 554 282 321 15 942 2363 9 50 335 2 69 4 29 27 256 7|2 6942 3 20435 3 5 80 4 9 90 67 10 250 15 5 80 4 9 81 68 73 1212 26 852 2
4 1 751 9 29 45 334 3 1 91 9 946 2|1 102 2 102 3 5 1 91 9 95 148 9 4 3 38 17 36 64 3 5 1 81 4 151 29 843 1474 573 2
1 5 46 3 15 40 6 392 243 7|6 58 3 151 24 93 74 7
4 254 2 36 64 3 5 75 21 23 11 210 14 23 11 37 705 20 61 3 158 23 373 20 9 221 48 61 2|2 15 4 42 37 18654 9536 31 16 2
3 79 43 4 473 26 146 87 20 7|4 137 3 79 22 12 58 419 25 4 9 237 7 14
6 137 14 30 10 241 2215 14|5 1 144 54 1376 2
3 254 1 6 1094 558 1 2|1 35 3 1 735 2 1 195 9 161 61 92 57 22 3 158 53 1 37 92 4 43 3 110 4 44 369 9 421 752 26 2
1 137 3 2294 1204 11 6 1641 2 4 46 3 89 12 11 64 47 19 28 367 2 20 3 5 55 9 30 9 203 9 161 342 2337 2 461 20 246 55 5 3581 12 2|5 420 55 2270 22 210 13960 40 74 2
7 77 518 2|1 544 3 67 3 67 222 73 442 5 149 68 4 3 544 7
2 1 21 3 5790 7 5 81 5 34 714 2|5 79 7
5 5 39 254 2|2 6942 3 4 31 1 13920 9536 155 26 2 26 22 6 2717 18 28 438 14 12 11 6 2002 18 192 14
3 1 2 26 15 10 1598 18 9801 3690 2 15 3 114 18 12 22 37 157 9815 14|5 118 24 29 124 611 3832 7
7 5977 2|2 1 14 1 1 11 26 7
5 65 3 12 11 581 14 79 22 1 57 864 20 97 7|3 183 57 111 78 28 972 2
7 24 85 7|3 137 3 62 6511 11 2 4 109 6 10400 207 3 64 7 5 41 6 21232 322 2 21232 7 21232 7
5 1 1 1 14 6 1 43 18654 9536 29 64 19 2 1 37 6 115 9 2882 4 2|2 102 2 5 1 80 9 29 70 18 176 2326 16 346 1 1 54 9 6 1 3 1 30 9 1001 98 40 1 3 58 3 53 4 67 940 12 33 28 249 7
1 72 3 35 35 35 2 1 3 26 22 67 14332 5829 2 5 145 3 193 67 569 18 456 200 4 2 5 145 3 4 42 142 19 1 3 210 28 1 3 3717 1 9 153 11 4979 3 108 9 153 11 1586 17|4 5205 2
2 1 14 14 14 14|1 254 3 254 3 254 3 5 66 78 147 11704 15 35 153 2 54 14 54 14 54 14
1 72 3 35 3 35 2|7 21 7 43 4 335 7 1 1 254 2
1 79 3 79 3 79 101 4 721 16 7|5 124 17820 3 41 5 126 77 7
5 1 3 65 2 5 101 55 9 75 16 835 127 2|6 108 37 3 627 2
7 446 14|4 30 604 3 1 14 75 653 570 2
6 72 3 5 237 12 2 5 81 6 392 44 3717 218 205 2 5 44 265 4 2 102 3 26 69 559 10 123 3528 3 38 4 171 28 326 596 26 3464 3 15 110 24 34 36 180 3 15 4 34 218 205 24 95 2|5 5 84 67 55 9 95 16 5 39 3717 554 26 3858 2 19 588 3 5 84 105 132 55 9 3173 28 326 2
1 74 1083 7194 20 613 988 2|1 1 3 21 43 4 210 7
4 21 11 16 7|2 1 3 12 11 3872 3 2524
7 72 3 72 72 14 14 5 39 160 3 44 5 3293 7 4 46 5 67 80 9 1 4 43 10 1581 3 1581 640 2|4 1 3 643 20 7
4 72 14 4 43 7|7 1 2
3 24 77 7 137 7 77 7 279 150 3 5 5926 4 364 15 256 2 56 700 74 150 2|5 5 139 4 2 15 5 46 68 6 392 2
2 3268 3 693 55 20 2 1 3 1 91 241 2 102 62 6942 40 123 392 207 6942 2|5 123 392 207 6942 3 92 5 30 271 16 154 7 72 64 3 2576 1 2 31 4 46 21 1 7 89 1 247 130 47 3 24 2950 30 10 1231 130 45 104 2
7 71 137 3 60 28 394 43 19 9538 18 12 2 1 96 10 229 322 63 357 56 3 38 307 3 5 1 195 26 4095 2 1 18654 9536 206 6 4440 15 93 48 16 9393 22 20465 1 45 1 959 2 28 394 43 1921 45 1398 2|3 79 1 4 93 20 128 5 1 46 14
1 137 14|3 2373 14
4 72 2|7 354 20 17 26 831 22 25 153 14
